id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1372427544830435329,1372427544830435328,2021-03-18 12:59:59+07:00,2021-03-18,12:59:59,700,106038219,infojakarta,@InfoJakarta,,"Mundurnya Timnas dari all england 2021.  ""Anda telah diidentifikasi kontak dengan seseorang yang baru-baru ini dites positif Covid-19. Jadi, Anda harus tinggal di rumah dan mengisolasi diri hingga 23 Maret,"" demikian bunyi e-mail NHS.  https://t.co/8u9urccAtA",in,[],['https://megapolitan.kompas.com/read/2021/03/18/12501061/pbsi-bukan-bwf-yang-paksa-mundur-indonesia-dari-all-england'],[],3,0,4,[],[],https://twitter.com/infojakarta/status/1372427544830435329,False,,0,,,,,,,,[],,,,
1372355655026106368,1372355655026106368,2021-03-18 08:14:19+07:00,2021-03-18,08:14:19,700,106038219,infojakarta,@InfoJakarta,,"Satu pesawat dengan penderita Covid, tim Indonesia harus mundur dari all England 2021 dan menjalani isolasi.   https://t.co/BUd9HxhzzN",in,[],['https://sport.detik.com/raket/d-5497676/seluruh-wakil-indonesia-dikeluarkan-dari-all-england-2021-ini-penyebabnya?utm_content=detiksport&utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=Twitter#Echobox=1616023992'],[],1,11,18,[],[],https://twitter.com/infojakarta/status/1372355655026106368,False,,0,,,,,,,,[],,,,
1372022857430011911,1372022622028898304,2021-03-17 10:11:54+07:00,2021-03-17,10:11:54,700,106038219,infojakarta,@InfoJakarta,,Hukum Vaksinasi Covid-19 saat berpuasa.  https://t.co/5E9TabAHPh,in,[],[],['https://pbs.twimg.com/media/EwpnhEuUcAE4-jq.jpg'],2,25,14,[],[],https://twitter.com/infojakarta/status/1372022857430011911,False,,1,https://pbs.twimg.com/media/EwpnhEuUcAE4-jq.jpg,,,,,,,[],,,,
1367147465674158082,1367147465674158080,2021-03-03 23:18:50+07:00,2021-03-03,23:18:50,700,106038219,infojakarta,@InfoJakarta,,"Here we go again.  Covid 19 mutasi B117, UK mutation sudah ditemukan di karawang.  Virus mutasi ini dinilai lebih ganas.",in,[],[],[],5,14,9,[],[],https://twitter.com/infojakarta/status/1367147465674158082,False,https://twitter.com/detikcom/status/1366961653363924992,0,,,,,,,,[],,,,
1366969561669464068,1366969561669464064,2021-03-03 11:31:55+07:00,2021-03-03,11:31:55,700,106038219,infojakarta,@InfoJakarta,,"Tepat setahun pandemi Covid-19, total akumulasi kasus di Jakarta mencapai 342.371 kasus. Dari jumlah tersebut, total orang dinyatakan telah sembuh sebanyak 328.526 dan 5.568 orang meninggal dunia.  https://t.co/tRjjGbEqDV",in,[],['https://megapolitan.kompas.com/read/2021/03/03/08075591/satu-tahun-covid-19-wagub-dki-akui-kebijakan-pemprov-dki-hanya-efektif-20'],[],1,0,2,[],[],https://twitter.com/infojakarta/status/1366969561669464068,False,,0,,,,,,,,[],,,,
1366591065558450176,1366583228702728192,2021-03-02 10:27:54+07:00,2021-03-02,10:27:54,700,106038219,infojakarta,@InfoJakarta,,"Like, untuk yang pernah mikir bahwa Covid-19 hanya sebuah konspirasi. #SatuTahunCovid19",in,[],[],[],2,1,11,['satutahuncovid19'],[],https://twitter.com/infojakarta/status/1366591065558450176,False,,0,,,,,,,,[],,,,
1366583228702728193,1366583228702728192,2021-03-02 09:56:46+07:00,2021-03-02,09:56:46,700,106038219,infojakarta,@InfoJakarta,,Hari ini tepat satu tahun sejak kasus pasien pertama covid-19.,in,[],[],[],18,47,87,[],[],https://twitter.com/infojakarta/status/1366583228702728193,False,,0,,,,,,,,[],,,,
1363319345271631875,1363319345271631872,2021-02-21 09:47:15+07:00,2021-02-21,09:47:15,700,106038219,infojakarta,@InfoJakarta,,Link pendaftaran vaksinasi covid-19 untuk lansia.    https://t.co/kQV8oCVgrl,in,[],['https://health.detik.com/berita-detikhealth/d-5392936/link-pendaftaran-vaksinasi-covid-19-lansia-lengkap-dengan-caranya'],[],0,3,8,[],[],https://twitter.com/infojakarta/status/1363319345271631875,False,,0,,,,,,,,[],,,,
1359158015019126798,1359158015019126784,2021-02-09 22:11:37+07:00,2021-02-09,22:11:37,700,106038219,infojakarta,@InfoJakarta,,Banyak yang pasang portal untuk mencegah masuknya pembawa covid ke area pemukiman. Tapi tiap hari warganya gantian buka tutup memegang portal. Tukeran virus.,in,[],[],[],7,23,20,[],[],https://twitter.com/infojakarta/status/1359158015019126798,False,,0,,,,,,,,[],,,,
1358267455366303744,1358267455366303744,2021-02-07 11:12:51+07:00,2021-02-07,11:12:51,700,106038219,infojakarta,@InfoJakarta,,Covid masih ada. Jaga kesehatan diri dan keluarga.  https://t.co/DSz2KTrVeI,in,[],[],[],0,5,8,[],[],https://twitter.com/infojakarta/status/1358267455366303744,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1358264817329397763/pu/img/lxKlopa_3Z2Q93Bh.jpg,,,,,,,[],,,,
1357534220663410689,1357533687886213120,2021-02-05 10:39:14+07:00,2021-02-05,10:39:14,700,106038219,infojakarta,@InfoJakarta,,"Ge Nose, pendeteksi covid karya anak bangsa yang digunakan oleh KAI.   https://t.co/TmHmilkmq2",in,[],['https://itjen.kemdikbud.go.id/public/post/detail/ge-nose-c19-pendeteksi-covid-19-karya-anak-bangsa'],[],0,3,0,[],[],https://twitter.com/infojakarta/status/1357534220663410689,False,,0,,,,,,,,[],,,,
