id,conversation_id,user_id,username,name,tweet,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,user_rt_id,user_rt,retweet_id,reply_to,list_replies
1304936739136401408,1304933768096931840,827181196853420033,1nstantkarm4,Danova M S,"@M_Asmara1701 Sekarang contoh, bapak saya sndiri di jadikan suspect covid pdhl hasil tes negatif. Ke rs dipaksa utk tes, padahal sakitnya yg lain. Tujuannya apa kalo boleh tau?",1,0,0,[],[],https://twitter.com/1nstantkarm4/status/1304936739136401408,False,,,,,"[{'screen_name': 'M_Asmara1701', 'name': 'Maudy Asmara', 'id': '1194997322825887744'}]",['@1nstantkarm4']
1304936096342581248,1304933768096931840,827181196853420033,1nstantkarm4,Danova M S,"@M_Asmara1701 Coba lah anda baca berita.. dipakai mencari hal yg anda sukai ataupun tidak. Itu bukan perkataan saya loh, diberita jelas banyak kok diberitakan, ketika ada pasien covid rs dapat tunjangan bahkan ada yg menyebut sampai 90jt.. coba hp nya dipakai utk baca brita skali²",2,0,0,[],[],https://twitter.com/1nstantkarm4/status/1304936096342581248,False,,,,,"[{'screen_name': 'M_Asmara1701', 'name': 'Maudy Asmara', 'id': '1194997322825887744'}]","['@1nstantkarm4', '@1nstantkarm4', '@Umifarid71']"
1304934746112184321,1304771513501925376,827181196853420033,1nstantkarm4,Danova M S,"@JanuariAlex @annaufal31 @M_Asmara1701 @aniesbaswedan @DivHumas_Polri Betul ketika wabah itu real! Sy tdk bilang covid palsu, hanya saja dilebih² kan nya keterlaluan.. bahkan Saya sndri survivor pneumonia waktu kecil.. penyakit yg ratusan kali lebih bahaya dr covid, alhamdulillah masi hidup.",2,0,0,[],[],https://twitter.com/1nstantkarm4/status/1304934746112184321,False,,,,,"[{'screen_name': 'JanuariAlex', 'name': 'Alex Januari', 'id': '1051826708838371329'}, {'screen_name': 'annaufal31', 'name': 'Ichikiwir', 'id': '2994178177'}, {'screen_name': 'M_Asmara1701', 'name': 'Maudy Asmara', 'id': '1194997322825887744'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Baswedan', 'id': '110312278'}, {'screen_name': 'DivHumas_Polri', 'name': 'Divisi Humas Polri', 'id': '138290629'}]","['@annaufal31', '@annaufal31', '@1nstantkarm4', '@JanuariAlex', '@1nstantkarm4', '@JanuariAlex', '@1nstantkarm4', '@mr_gr33n0']"
1304916872945524737,1304866742745751552,827181196853420033,1nstantkarm4,Danova M S,@vil_ooo Ente yg jgn asal ngomong gan.. bapak gue sndiri dijadiin suspect covid pdhl hasilnya negatif.. ustad mesjid deket rumah gue dibilang covid pdhl swab negatif. Perlu gue bawain saksi nya? Bapak gue sndiri gak jauh².. mau alibi apaan lg?,6,0,2,[],[],https://twitter.com/1nstantkarm4/status/1304916872945524737,False,,,,,"[{'screen_name': 'vil_ooo', 'name': 'vil_ooo', 'id': '1296636261126426624'}]","['@1nstantkarm4', '@vil_ooo', '@1nstantkarm4', '@cahturing', '@1nstantkarm4', '@Mevafesta', '@smakinpusing', '@handikriwil', '@abdusyakur36', '@vil_ooo', '@1nstantkarm4']"
1304916205635923968,1304771513501925376,827181196853420033,1nstantkarm4,Danova M S,@arisutrisna_ari @annaufal31 @M_Asmara1701 @aniesbaswedan Ente baca brita makanya bos.. skrg ngapain gue bohong? Untungnya apaa? Gak usah jauh² bapak gue sndiri jg di jadiin suspect covid pdhl hasil test nya negatif. Tujuannya apa? Mau alibi apaan lagi ente?,4,1,3,[],[],https://twitter.com/1nstantkarm4/status/1304916205635923968,False,,,,,"[{'screen_name': 'arisutrisna_ari', 'name': 'resta', 'id': '1891993934'}, {'screen_name': 'annaufal31', 'name': 'Ichikiwir', 'id': '2994178177'}, {'screen_name': 'M_Asmara1701', 'name': 'Maudy Asmara', 'id': '1194997322825887744'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Baswedan', 'id': '110312278'}]","['@annaufal31', '@arisutrisna_ari', '@1nstantkarm4', '@arisutrisna_ari', '@Fery_setu', '@BintiElda']"
1304861942570348546,1304771513501925376,827181196853420033,1nstantkarm4,Danova M S,"@annaufal31 @M_Asmara1701 @aniesbaswedan Hey buzzer,, tolong ditinjau ulang apakah data itu valid atau tidak. Banyak laporan org negatif covid tp dipaksa utk ngaku covid itu mksdnya gimana ya? Bagaimana dengan permainan dan kejanggalan di belakangnya?",0,0,0,[],[],https://twitter.com/1nstantkarm4/status/1304861942570348546,False,,,,,"[{'screen_name': 'annaufal31', 'name': 'Ichikiwir', 'id': '2994178177'}, {'screen_name': 'M_Asmara1701', 'name': 'Maudy Asmara', 'id': '1194997322825887744'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Baswedan', 'id': '110312278'}]","['@annaufal31', '@1nstantkarm4']"
1304860883915472896,1304860883915472896,827181196853420033,1nstantkarm4,Danova M S,#dukungpsbb untuk apa? Masyarakat sudah mematuhi berbagai tetek bengek protokol kesehatan kok psbb lagi?   Orang gak kena covid disuruh ngaku covid.. ya jelas angka nya naik gak karuan. Dear pak gubernur yg saya tau berlatar belakang mantan rektor salah satu universitas ternama,1,0,0,['dukungpsbb'],[],https://twitter.com/1nstantkarm4/status/1304860883915472896,False,,,,,[],"['@1nstantkarm4', '@1nstantkarm4']"
1293946592425209864,1293571958999642112,827181196853420033,1nstantkarm4,Danova M S,"@ystLS @RozadanS @ayuzahera @youchill34 Apa sangkut pautnya sama covid? Gue Nutritionist bro, gue pun belajar human anatomy mgkn lebih dalem dr dokter.. kalo ente ngerasa paling ngerti, monggo mau discuss soal covid? Soalnya kalo dibaca komen ente gada yg mutu, intelek dikit aja please",0,0,0,[],[],https://twitter.com/1nstantkarm4/status/1293946592425209864,False,,,,,"[{'screen_name': 'RozadanS', 'name': 'Neutral Absteiner', 'id': '1213830480665010177'}, {'screen_name': 'ayuzahera', 'name': 'ayu zahera adnan', 'id': '215581610'}, {'screen_name': 'youchill34', 'name': 'masyucil', 'id': '866037780'}]","['@youchill34', '@ayuzahera', '@1nstantkarm4', '@RozadanS', '@RozadanS', '@RozadanS', '@1nstantkarm4', '@1nstantkarm4']"
1351943926832197632,1351935109922910208,132835211,lambe_trah,TN,@fajarnugros para penerima vaksin urutan pertama kayaknya nih 😂😂😂,0,0,1,[],[],https://twitter.com/lambe_trah/status/1351943926832197632,False,,,,,"[{'screen_name': 'fajarnugros', 'name': 'AYO VAKSIN!', 'id': '36321448'}]","['@fajarnugros', '@lambe_trah']"
1351836824730144769,1351836824730144768,132835211,lambe_trah,TN,"barusan ngobrol sama bos yg tinggal di Aussie, waw baru sadar kalo penanganan Covid-19 disini bener2 suck yah 😅",2,0,0,[],[],https://twitter.com/lambe_trah/status/1351836824730144769,False,,,,,[],"['@lambe_trah', '@lambe_trah', '@lambe_trah', '@lambe_trah', '@dwiniar']"
1349543150356897792,1349543150356897792,132835211,lambe_trah,TN,"oh ternyata yg udah pernah kena covid ga perlu di vaksin lagi, bhaiklahh",3,1,1,[],[],https://twitter.com/lambe_trah/status/1349543150356897792,False,,,,,[],"['@lambe_trah', '@ridhostwn', '@lambe_trah', '@sammigismar', '@lambe_trah', '@faysn', '@lambe_trah']"
1349223951398969346,1349223951398969344,132835211,lambe_trah,TN,pengen pasang twibbon siap vaksin tapi gue ga kerja di BUMN  bhak,0,0,1,[],[],https://twitter.com/lambe_trah/status/1349223951398969346,False,,,,,[],['@lambe_trah']
1343683485601435650,1343594476862771200,132835211,lambe_trah,TN,@infojakarta Covid be like: we have 3 days left to invade!!!!,0,0,0,[],[],https://twitter.com/lambe_trah/status/1343683485601435650,False,,,,,"[{'screen_name': 'infojakarta', 'name': '@InfoJakarta', 'id': '106038219'}]","['@infojakarta', '@lambe_trah']"
1334351426080788481,1334351426080788480,132835211,lambe_trah,TN,2020 wrapped: Frustasi kerjaan lama Kontrak Putus Nganggur Webinar everywhere Nganggur Gowes Nganggur Positif COVID-19 Dapet kerjaan baru,1,0,1,[],[],https://twitter.com/lambe_trah/status/1334351426080788481,False,https://twitter.com/agannyi/status/1334338155328143360,,,,[],"['@lambe_trah', '@agannyi', '@dwiniar', '@lambe_trah']"
1315544727094140929,1315525101933260800,132835211,lambe_trah,TN,@TirtoID menurut saya pengesahan Omnibus Law adalah cara yang paaaaaaaling akurat dan tepat sekali pak utk menurunkan angka kematian krn Covid-19!,0,0,0,[],[],https://twitter.com/lambe_trah/status/1315544727094140929,False,,,,,"[{'screen_name': 'TirtoID', 'name': 'tirtoid', 'id': '4187275698'}]","['@TirtoID', '@lambe_trah']"
1302203638056497157,1302203638056497152,132835211,lambe_trah,TN,Cerita ttg sharing pengalaman saat didiagnosa positive Covid-19. Thanks @ddepyy for your bravery!  EPS 8: Positif COVID-19 (Feat. Devy Octaviyani) ANAK TUNGGAL'S THOUGHTS  https://t.co/U6jLwHndQe,0,1,0,[],[],https://twitter.com/lambe_trah/status/1302203638056497157,False,,,,,[],['@lambe_trah']
1301016548493070337,1300822773736943616,132835211,lambe_trah,TN,@sociotalker itu grafik covid apa key change lagu Love on Top? naik mulu,0,0,1,[],[],https://twitter.com/lambe_trah/status/1301016548493070337,False,,,,,"[{'screen_name': 'sociotalker', 'name': 'Joel Picard', 'id': '115438018'}]","['@sociotalker', '@lambe_trah']"
1298767874924793856,1298767874924793856,132835211,lambe_trah,TN,95s won't ever expect to face quarter life crisis amid covid-19 pandemic,0,1,0,[],[],https://twitter.com/lambe_trah/status/1298767874924793856,False,,,,,[],['@lambe_trah']
1312615878807019521,1312265588639592448,1297507604927676416,gadamasalah,gadamasalah,@nirwan_anestesi duuh pertentangan korban vs korban... yg benar2 menikmati rejeki akibat covid tak tersentuh..,0,0,0,[],[],https://twitter.com/gadamasalah/status/1312615878807019521,False,,,,,"[{'screen_name': 'nirwan_anestesi', 'name': 'Nirwan Satria', 'id': '103910267'}]","['@nirwan_anestesi', '@gadamasalah']"
1335991583955554317,1335991583955554304,49600297,___rilwan,ʀɪʟᴡᴀɴɪ ʟᴜᴋᴍᴀɴ,"My year-end plans, lets make sure not caught them covid-19 in the last minute of 2020... #Cyberpunk2077 #CyberNight  https://t.co/4MsKtTXken",0,0,1,"['cyberpunk2077', 'cybernight']",[],https://twitter.com/___rilwan/status/1335991583955554317,False,,,,,[],['@___rilwan']
1334086402250706944,1334061026505945088,49600297,___rilwan,ʀɪʟᴡᴀɴɪ ʟᴜᴋᴍᴀɴ,"@caturmaull @CNNIndonesia Sama juga kaya antisipasi Covid-19 dengan 3M (Menggunakan Masker, Mencuci Tangan dan Menjaga jarak)",0,0,1,[],[],https://twitter.com/___rilwan/status/1334086402250706944,False,,,,,"[{'screen_name': 'caturmaull', 'name': 'Cerdikiawan', 'id': '1184346611016617984'}, {'screen_name': 'CNNIndonesia', 'name': 'CNN Indonesia', 'id': '17128975'}]","['@CNNIndonesia', '@caturmaull', '@___rilwan']"
1300092450690592768,1300004578276990976,828049015,wicaksono_sini,adhitio,@BimbaAIUEOoooo @alexandrapinaka @nyit_2 @Kiems21 akuu kan satpol pp petugas covid bagian ngusir2in orang pada ngumpul hehee,2,0,0,[],[],https://twitter.com/Wicaksono_sini/status/1300092450690592768,False,,,,,"[{'screen_name': 'BimbaAIUEOoooo', 'name': 'Antar Kota Antar Propinsi', 'id': '54104827'}, {'screen_name': 'alexandrapinaka', 'name': 'Alexandra👩🏻🌷🐻🌊', 'id': '531251277'}, {'screen_name': 'nyit_2', 'name': 'Indomie Ayam Penyet', 'id': '106995053'}, {'screen_name': 'Kiems21', 'name': 'Tukang ReTweet', 'id': '158629800'}]","['@nyit_2', '@Wicaksono_sini', '@nyit_2', '@Wicaksono_sini', '@alexandrapinaka', '@Wicaksono_sini', '@BimbaAIUEOoooo', '@alexandrapinaka', '@Wicaksono_sini', '@BimbaAIUEOoooo', '@Wicaksono_sini', '@BimbaAIUEOoooo', '@nyit_2', '@Wicaksono_sini']"
1354645388859330564,1354645388859330560,2319951456,romadalimunthe,pagulung jolo,Kok agak sedikit gerah-dan-pengen-nampol ya ngelihat orang yg positif covid trus bilang itu adalah 'qadarullah' padahal sehari-hari dia lalai dgn protokol kesehatan.,1,3,1,[],[],https://twitter.com/romadalimunthe/status/1354645388859330564,False,,,,,[],[]
1352510725525098496,1352510725525098496,2319951456,romadalimunthe,pagulung jolo,Saya vaksin antrian 137 juta penduduk indonesia~,1,0,0,[],[],https://twitter.com/romadalimunthe/status/1352510725525098496,False,https://twitter.com/catreonot/status/1352509642199318529,,,,[],[]
1351471364243222540,1351471364243222528,2319951456,romadalimunthe,pagulung jolo,Paket D: vaksin + gratis cicilan rumah selama 3 tahun Paket E: vaksin + gratis DP mobil elcegece,0,0,1,[],[],https://twitter.com/romadalimunthe/status/1351471364243222540,False,https://twitter.com/jwinterflood/status/1351429948016218114,,,,[],[]
1351060676299657221,1351060676299657216,2319951456,romadalimunthe,pagulung jolo,Btw kasus covid udah 15k belum?,2,0,0,[],[],https://twitter.com/romadalimunthe/status/1351060676299657221,False,,,,,[],[]
1349682316637995010,1349682316637995008,2319951456,romadalimunthe,pagulung jolo,"Jadi yg terima vaksin tahap awal ini presiden, influencer, pejabat?",0,0,0,[],[],https://twitter.com/romadalimunthe/status/1349682316637995010,False,,,,,[],[]
1349207595718909953,1349207595718909952,2319951456,romadalimunthe,pagulung jolo,Pak Jokowi udah di vaksin? Yg nyuntik vaksinnya Pak Terawan ga? Ayo dong Pak Terawan dong yg nyuntik.,0,0,0,[],[],https://twitter.com/romadalimunthe/status/1349207595718909953,False,,,,,[],[]
1343436514613633025,1343412157073899520,2319951456,romadalimunthe,pagulung jolo,@tjatatan_bagoes Saya juga niatnya mau ke bali akhir tahun ini pake motor pak. Tapi ga jadi gara2 covid,0,0,0,[],[],https://twitter.com/romadalimunthe/status/1343436514613633025,False,,,,,"[{'screen_name': 'tjatatan_bagoes', 'name': 'Name cannot be blank', 'id': '442091165'}]",[]
1339554337362624513,1339415239289290752,2319951456,romadalimunthe,pagulung jolo,@catreonot Nginjek paku dapat vaksin tetanus? Perasaan gw pas bocah nginjak paku sampe pakunya ketinggalan didalem seminggu trus dikeluarin sendiri pake silet kagak pake vaksin tetanus2an,1,0,0,[],[],https://twitter.com/romadalimunthe/status/1339554337362624513,False,,,,,"[{'screen_name': 'catreonot', 'name': 'Fade me away', 'id': '1439821712'}]",[]
1339493165431021569,1339493165431021568,2319951456,romadalimunthe,pagulung jolo,Debox cafe dimananya cikarang yak?  Pengen berkunjung Eh lagi covid ya? Ga jadi deh,0,0,0,[],[],https://twitter.com/romadalimunthe/status/1339493165431021569,False,https://twitter.com/txtdrbekasi/status/1339425761887887362,,,,[],[]
1339107990654185473,1339046300839333888,2319951456,romadalimunthe,pagulung jolo,@surgababy Ga bisa Nmax covid-19 aja? Biar bisa arogan di jalan gtu. Kalo beat kurang greget di jalanan.,0,0,1,[],[],https://twitter.com/romadalimunthe/status/1339107990654185473,False,,,,,"[{'screen_name': 'surgababy', 'name': 'F', 'id': '1409775374'}]",[]
1338789650408730624,1338789650408730624,2319951456,romadalimunthe,pagulung jolo,"Vaksin mah bayar aja udah.  Biar ada seleksi ekonomi di indonesia. Yg kaya tetep idup, yg miskin mati aja udah.   Kan jadinya kondisi ekonomi bisa naik dan pulih. Seperti yg selalu di idam2kan.",1,0,0,[],[],https://twitter.com/romadalimunthe/status/1338789650408730624,False,,,,,[],[]
1338532188766158851,1338532188766158848,2319951456,romadalimunthe,pagulung jolo,"Sedang mempertimbangkan mending beli vaksin covid atau karburator baru.  Mengingat dua2nya bisa bikin mati, cuma cara nya aja berbeda. Tinggal milih cara paling ok aja sebenernya.",0,0,0,[],[],https://twitter.com/romadalimunthe/status/1338532188766158851,False,,,,,[],[]
1338428554871107584,1338373497223987200,2319951456,romadalimunthe,pagulung jolo,@ABS_OLU_TE @DitjenPajakRI Nah boleh tuh. Siapa tahu ada program cicilan vaksin covid 19 dengan duit pajak juga kan. Kan lumayan tuh. Bantu2 rakyat biar bisa idup.,0,0,0,[],[],https://twitter.com/romadalimunthe/status/1338428554871107584,False,,,,,"[{'screen_name': 'ABS_OLU_TE', 'name': 'ABSOLUTE', 'id': '93850878'}, {'screen_name': 'DitjenPajakRI', 'name': '#PajakKitaUntukKita', 'id': '543294959'}]",[]
