id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1361500129413324802,1361500129413324800,2021-02-16 09:18:20+07:00,2021-02-16,09:18:20,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Vaksin COVID-19 membutuhkan 2 dosis yang disuntikkan dalam interval 2 minggu.   Dosis pertama untuk memicu respons kekebalan awal, sedangkan dosis kedua untuk menguatkan respons imun yang telah terbentuk.  #VaksinasiNakes #VaksinasiCovid19 #JakartaSiapVaksinasi #JagaJakarta  https://t.co/3vx0bEWfYy",in,[],[],['https://pbs.twimg.com/media/EuUFJamVgAAPX21.jpg'],6,34,124,"['vaksinasinakes', 'vaksinasicovid19', 'jakartasiapvaksinasi', 'jagajakarta']",[],https://twitter.com/DKIJakarta/status/1361500129413324802,False,,1,https://pbs.twimg.com/media/EuUFJamVgAAPX21.jpg,,,,,,,[],,,,
1361278877486571521,1361278877486571520,2021-02-15 18:39:10+07:00,2021-02-15,18:39:10,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Kesadaran dan peran seluruh anggota keluarga untuk saling melindungi satu sama lain dari COVID-19 sangatlah penting.  Yuk, pastikan diri dan keluarga untuk selalu menerapkan Adaptasi Kebiasaan Baru di rumah dengan penuh disiplin.  #HadapiBersama #JagaJakarta #pandemibelumusai  https://t.co/jNp5e4Zbzj",in,[],[],[],3,11,24,"['hadapibersama', 'jagajakarta', 'pandemibelumusai']",[],https://twitter.com/DKIJakarta/status/1361278877486571521,False,,1,https://pbs.twimg.com/media/EuQ7j3gVoAIQ_D9.jpg,,,,,,,[],,,,
1361119319883612160,1361119319883612160,2021-02-15 08:05:08+07:00,2021-02-15,08:05:08,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Jakarta percepat perizinan gedung, dari 360 hari menjadi 57 hari, melalui Pergub No. 118/2020 tentang Izin Pemanfaatan Ruang untuk mendorong geliat sektor properti, menghasilkan multiplier effects terhadap pemulihan ekonomi akibat pandemi COVID-19.  #dkijakarta #kotakolaborasi  https://t.co/2pYgokqZo8",in,[],[],"['https://pbs.twimg.com/media/EuOqxnbU4AIYuEV.jpg', 'https://pbs.twimg.com/media/EuOqyTTVkAATOxy.jpg', 'https://pbs.twimg.com/media/EuOqzFxVoAETt1-.jpg']",20,55,274,"['dkijakarta', 'kotakolaborasi']",[],https://twitter.com/DKIJakarta/status/1361119319883612160,False,,1,https://pbs.twimg.com/media/EuOqxnbU4AIYuEV.jpg,,,,,,,[],,,,
1360398047620984837,1360398047620984832,2021-02-13 08:19:04+07:00,2021-02-13,08:19:04,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Di masa pandemi seperti saat ini, kita harus lebih perhatian dan peduli terhadap diri sendiri dan sesama. Menjaga protokol kesehatan dan menjalankan 3M juga bisa dilakukan sebagai upaya memutus rantai penyebaran COVID-19.  #JakartaSmartCity #JAKI #JagaJakarta #HadapiBersama  https://t.co/Iu2jVmHgco",in,[],[],"['https://pbs.twimg.com/media/EuEazW3UYAsGzib.jpg', 'https://pbs.twimg.com/media/EuEaznmU0AAemyv.jpg', 'https://pbs.twimg.com/media/EuEaz5_UUAYayZn.jpg', 'https://pbs.twimg.com/media/EuEa0F0VcAEr4oo.jpg']",5,19,101,"['jakartasmartcity', 'jaki', 'jagajakarta', 'hadapibersama']",[],https://twitter.com/DKIJakarta/status/1360398047620984837,False,,1,https://pbs.twimg.com/media/EuEazW3UYAsGzib.jpg,,,,,,,[],,,,
1359746943690231810,1359746941429575680,2021-02-11 13:11:48+07:00,2021-02-11,13:11:48,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Pandemi belum usai. Jangan lengah dan abai untuk selalu lindungi diri dan orang sekitar dari COVID-19, dengan mematuhi setiap protokol kesehatan dimanapun dan kapanpun.  Jika kamu menemukan pelanggaran #PSBBJakarta segera laporkan melalui aplikasi JAKI.  #JagaJakarta #psbbjakarta",in,[],[],[],0,0,6,"['psbbjakarta', 'jagajakarta', 'psbbjakarta']",[],https://twitter.com/DKIJakarta/status/1359746943690231810,False,,0,,,,,,,,[],,,,
1359710002835988489,1359710002835988480,2021-02-11 10:45:01+07:00,2021-02-11,10:45:01,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Dalam penanggulangan COVID-19, lingkungan sekitar juga punya peranan penting. Seperti halnya di RW 04 Kelurahan Bendungan Hilir, Jakarta Pusat.  #JagaJakarta #JakartaTanggapCorona #HadapiBersama #kampungtangguh #dirumahaja Video: @kominfotikjp   https://t.co/WVXxxPg5PA",in,"[{'screen_name': 'kominfotikjp', 'name': 'humas walikota jakarta pusat', 'id': '3079723462'}]",['https://youtu.be/tpJeScXgs5E'],[],1,0,19,"['jagajakarta', 'jakartatanggapcorona', 'hadapibersama', 'kampungtangguh', 'dirumahaja']",[],https://twitter.com/DKIJakarta/status/1359710002835988489,False,,0,,,,,,,,[],,,,
1359481011181002760,1359480997041983488,2021-02-10 19:35:05+07:00,2021-02-10,19:35:05,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Strategi 3T (Testing-Tracing-Treatment) terus digencarkan utk menemukan sebanyak-banyaknya kasus positif, agar mencegah penyebaran virus.  Mari tingkatkan disiplin 3M, ingatkan sesama, bersama kita putuskan rantai penularan COVID-19.  #JagaJakarta #HadapiBersama #pandemibelumusai  https://t.co/shS16qmWDe",in,[],[],['https://pbs.twimg.com/media/Et3YxEBUcAECweP.jpg'],0,4,13,"['jagajakarta', 'hadapibersama', 'pandemibelumusai']",[],https://twitter.com/DKIJakarta/status/1359481011181002760,False,,1,https://pbs.twimg.com/media/Et3YxEBUcAECweP.jpg,,,,,,,[],,,,
1359392476033785856,1359392445058846720,2021-02-10 13:43:17+07:00,2021-02-10,13:43:17,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Yuk, jalankan pembatasan sosial ini secara serius dan dengan disiplin yang tinggi. Bersama #jagajakarta, kita putus rantai penularan COVID-19.  #JakartaTanggapCorona #HadapiBersama #COVID19  #Lindungiakudankamu #pandemibelumusai #psbbjakarta #kotakolaborasi  https://t.co/zhggEcRsfF",in,[],[],"['https://pbs.twimg.com/media/Et2IOpWUcAE3n06.jpg', 'https://pbs.twimg.com/media/Et2IPfHUcAITLVI.jpg']",1,7,23,"['jagajakarta', 'jakartatanggapcorona', 'hadapibersama', 'covid19', 'lindungiakudankamu', 'pandemibelumusai', 'psbbjakarta', 'kotakolaborasi']",[],https://twitter.com/DKIJakarta/status/1359392476033785856,False,,1,https://pbs.twimg.com/media/Et2IOpWUcAE3n06.jpg,,,,,,,[],,,,
1359073762008653831,1359073762008653824,2021-02-09 16:36:49+07:00,2021-02-09,16:36:49,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Satuan Tugas (Satgas) COVID-19 Tingkat RW jadi salah satu garda terdepan untuk melawan COVID-19 di wilayahnya. Seperti di RW 05, Kelurahan Penggilingan, Jakarta Timur.  #jagajakarta #JakartaTimur #satgascovid19 #KominfotikJT #kampungtangguh #kotakolaborasi  https://t.co/UYDrROHGLS",in,[],['https://youtu.be/sVy6blaLHFU'],[],0,6,49,"['jagajakarta', 'jakartatimur', 'satgascovid19', 'kominfotikjt', 'kampungtangguh', 'kotakolaborasi']",[],https://twitter.com/DKIJakarta/status/1359073762008653831,False,,0,,,,,,,,[],,,,
1359064024239906816,1359059790836551680,2021-02-09 15:58:08+07:00,2021-02-09,15:58:08,700,166014938,dkijakarta,Pemprov DKI Jakarta,,@APKTNTAJ14 Pemberian bantuan sosial bagi warga terdampak covid 19 akan disalurkan kelurahan melalui RT/RW setempat. silahkan mendaftarkan data diri kepada RT/RW sesuai domisili untuk dapat dilakukan pendataan dengan menyertakan KTP atau surat keterangan domisili.,in,[],[],[],1,0,1,[],[],https://twitter.com/DKIJakarta/status/1359064024239906816,False,,0,,,,,,,,"[{'screen_name': 'APKTNTAJ14', 'name': 'ape Kate ente aje', 'id': '1358014712647094273'}]",,,,
1358958828167958528,1358958828167958528,2021-02-09 09:00:07+07:00,2021-02-09,09:00:07,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Teruntuk insan pers,   Selamat Hari Pers Nasional, 9 Februari 2021.   Terima kasih, telah berperan penting menjadi penyambung lidah untuk menyebar informasi dan akselerator perubahan dalam proses penanggulangan pandemi COVID-19.   #haripersnasional #hpn2021 #kotakolaborasi  https://t.co/1C4mPrCtmF",in,[],[],['https://pbs.twimg.com/media/Etv914HVkAAkxnM.jpg'],0,10,29,"['haripersnasional', 'hpn2021', 'kotakolaborasi']",[],https://twitter.com/DKIJakarta/status/1358958828167958528,False,,1,https://pbs.twimg.com/media/Etv914HVkAAkxnM.jpg,,,,,,,[],,,,
1357978992830083074,1357978992830083072,2021-02-06 16:06:36+07:00,2021-02-06,16:06:36,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Sebagai unit pelayanan kesehatan yang terdekat dengan masyarakat, Puskesmas berperan penting dalam penanganan COVID-19.   #JagaJakarta #JakartaTanggapCorona #HadapiBersama #janganlupa3M #yukpakaimasker #cucitanganpakaisabun #jagajarak #pandemibelumusai  https://t.co/YNJ0CGxHGt",in,[],['https://youtu.be/xQRXsCKK1j4'],[],2,3,10,"['jagajakarta', 'jakartatanggapcorona', 'hadapibersama', 'janganlupa3m', 'yukpakaimasker', 'cucitanganpakaisabun', 'jagajarak', 'pandemibelumusai']",[],https://twitter.com/DKIJakarta/status/1357978992830083074,False,,0,,,,,,,,[],,,,
1357604421371330560,1357601748718739456,2021-02-05 15:18:11+07:00,2021-02-05,15:18:11,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"@flouquent Seluruh informasi dan publikasi mengenai peraturan, keputusan dan kebijakan Pemerintah Provinsi DKI Jakarta terkait COVID-19 dan PSBB dapat diakses pada laman:  https://t.co/wNq84S5EQo  Terima kasih.",in,[],['https://corona.jakarta.go.id/id/publikasi'],[],0,0,0,[],[],https://twitter.com/DKIJakarta/status/1357604421371330560,False,,0,,,,,,,,"[{'screen_name': 'flouquent', 'name': 'ann', 'id': '548144681'}]",,,,
1357572876807774209,1357572876807774208,2021-02-05 13:12:50+07:00,2021-02-05,13:12:50,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Terus bertambah, 81.064 tenaga kesehatan (nakes) di Jakarta telah vaksinasi COVID-19 dosis pertama.   https://t.co/aUjkQankpe #VaksinasiMassal #VaksinasiNakes #VaksinasiCovid19 #SukseskanVaksinasi #JakartaSiapVaksinasi #JagaJakarta #lawanCovid19 #hadapibersama  https://t.co/MbtoBKNwIN",in,[],['https://www.instagram.com/p/CK5je-Hgr2a/'],"['https://pbs.twimg.com/media/EtcRUIAWQAADZf_.jpg', 'https://pbs.twimg.com/media/EtcRUkIXEAAjYsD.jpg', 'https://pbs.twimg.com/media/EtcRVEaXUAAVal1.jpg', 'https://pbs.twimg.com/media/EtcRViWWQAAzQDN.jpg']",8,31,185,"['vaksinasimassal', 'vaksinasinakes', 'vaksinasicovid19', 'sukseskanvaksinasi', 'jakartasiapvaksinasi', 'jagajakarta', 'lawancovid19', 'hadapibersama']",[],https://twitter.com/DKIJakarta/status/1357572876807774209,False,,1,https://pbs.twimg.com/media/EtcRUIAWQAADZf_.jpg,,,,,,,[],,,,
1357500411381358592,1357500411381358592,2021-02-05 08:24:53+07:00,2021-02-05,08:24:53,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Sudah hampir setahun anak-anak belajar di rumah. Situasi pandemi COVID-19 saat ini memang memaksa setiap orang untuk terus beradaptasi dengan kondisi kebiasaan baru, tidak terkecuali dengan anak.   #dkijakarta #dppappdki #JagaJakarta #pandemibelumusai #hadapibersama  https://t.co/cV6fEUmac5",in,[],[],['https://pbs.twimg.com/media/EtbPbMbWYAIgsIb.jpg'],5,15,52,"['dkijakarta', 'dppappdki', 'jagajakarta', 'pandemibelumusai', 'hadapibersama']",[],https://twitter.com/DKIJakarta/status/1357500411381358592,False,,1,https://pbs.twimg.com/media/EtbPbMbWYAIgsIb.jpg,,,,,,,[],,,,
1357164401170608128,1357164401170608128,2021-02-04 10:09:42+07:00,2021-02-04,10:09:42,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Nino Ardiansyah, Sekretaris Kelurahan Utan Panjang berbagi pengalaman terinfeksi COVID-19.  #Pandemibelumusai, tetap semangat untuk selalu melindungi diri dan keluarga dari ancaman COVID-19.  #JagaJakarta #pakaimasker #jagajarak Video: @kominfotikjp  https://t.co/N1lKUoEpzn",in,"[{'screen_name': 'kominfotikjp', 'name': 'humas walikota jakarta pusat', 'id': '3079723462'}]",['https://youtu.be/lh2mInka5VU'],[],1,1,8,"['pandemibelumusai', 'jagajakarta', 'pakaimasker', 'jagajarak']",[],https://twitter.com/DKIJakarta/status/1357164401170608128,False,,0,,,,,,,,[],,,,
1356573119448682496,1356573106215604224,2021-02-02 19:00:10+07:00,2021-02-02,19:00:10,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Strategi 3T (Testing-Tracing-Treatment) terus digencarkan utk menemukan sebanyak-banyaknya kasus positif, agar mencegah penyebaran virus.  Mari tingkatkan disiplin 3M, ingatkan sesama, bersama kita putuskan rantai penularan COVID-19.  #JagaJakarta #HadapiBersama #pandemibelumusai  https://t.co/qglK0416sh",in,[],[],['https://pbs.twimg.com/media/EtOEDihXIAIVlGg.jpg'],0,6,14,"['jagajakarta', 'hadapibersama', 'pandemibelumusai']",[],https://twitter.com/DKIJakarta/status/1356573119448682496,False,,1,https://pbs.twimg.com/media/EtOEDihXIAIVlGg.jpg,,,,,,,[],,,,
1356457112243752963,1356457112243752960,2021-02-02 11:19:11+07:00,2021-02-02,11:19:11,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"Rasa-rasanya semakin sering mendengar adanya orang-orang yang terpapar COVID-19, tak pandang bulu siapapun bisa tertular.  #JagaJakarta  #Covid19 #JakartaTanggapCorona #HadapiBersama #KotaKolaborasi #ceritakorona  https://t.co/wV8SRajQyQ",in,[],['https://youtu.be/8Zf1Wf3TMpw'],[],4,4,15,"['jagajakarta', 'covid19', 'jakartatanggapcorona', 'hadapibersama', 'kotakolaborasi', 'ceritakorona']",[],https://twitter.com/DKIJakarta/status/1356457112243752963,False,,0,,,,,,,,[],,,,
1356244812110979082,1356225896819126272,2021-02-01 21:15:35+07:00,2021-02-01,21:15:35,700,166014938,dkijakarta,Pemprov DKI Jakarta,,"@Noer46310158 Terkait persyaratan perjalanan, disarankan untuk melakukan pengecekan kembali aturan Kementerian Perhubungan, Otoritas Bandara, Otoritas Terminal dan Otoritas Stasiun, terkait protokol perjalanan dalam pencegahan penyebaran COVID-19.   Terima Kasih",in,[],[],[],0,0,0,[],[],https://twitter.com/DKIJakarta/status/1356244812110979082,False,,0,,,,,,,,"[{'screen_name': 'Noer46310158', 'name': 'Noer', 'id': '1307109015223062529'}]",,,,
1361216322202296320,1361203644301910016,2021-02-15 14:30:36+07:00,2021-02-15,14:30:36,700,891329228481871872,hasratmuliadi,Hasratmoe.....,,@DKIJakarta @veghievenus Sekedar info jangan terlena dengan covid saja .......karena musim hujan waspada.....Demam berdarah .......mohon di foging/disemprot Pak Tks alamat Palmeriam Matraman Jaktim,in,[],[],[],0,0,1,[],[],https://twitter.com/HasratMuliadi/status/1361216322202296320,False,,0,,,,,,,,"[{'screen_name': 'DKIJakarta', 'name': 'Pemprov DKI Jakarta', 'id': '166014938'}, {'screen_name': 'veghievenus', 'name': 'Veghie Venus', 'id': '76576982'}]",,,,
1359859709608534016,1359754450932408320,2021-02-11 20:39:54+07:00,2021-02-11,20:39:54,700,891329228481871872,hasratmuliadi,Hasratmoe.....,,@thedufresne @PT_Transjakarta Bukan Pemerintah tapi oknum petugas yang menganggap remeh covid ........kalau sepeeti itu jadi jangan salahkan Pemerintah kalau bisa foto / videokan sebagai bukti nya dan shere biar jelas siapa yang menganggap remeh .......,in,[],[],[],0,0,0,[],[],https://twitter.com/HasratMuliadi/status/1359859709608534016,False,,0,,,,,,,,"[{'screen_name': 'thedufresne', 'name': 'Ismail', 'id': '70120802'}, {'screen_name': 'PT_Transjakarta', 'name': 'Transportasi Jakarta', 'id': '104556071'}]",,,,
1381891367815708675,1381884199490056192,2021-04-13 15:45:51+07:00,2021-04-13,15:45:51,700,1371101501356007424,liafrila,liafrila,,"@bts_twt_thyung Why?i hope u fine,are u have vaksin and u must take a rest for maintenance your immune, always stay safe and healthy, 💜💜💜💜💜💜💜 oke u must take rest a while,see u again TaeTae,Miss u so much",en,[],[],[],0,0,0,[],[],https://twitter.com/liafrila/status/1381891367815708675,False,,0,,,,,,,,"[{'screen_name': 'bts_twt_thyung', 'name': 'TAEHYUNG', 'id': '525186154'}]",,,,
1379070077010472963,1379062543319097344,2021-04-05 20:55:02+07:00,2021-04-05,20:55:02,700,1371101501356007424,liafrila,liafrila,,"@BTS_twt_KimNJ Just read book,listen music because my brain buuummm so many to do, i has volunteer because my friend have covid 19 and his jobless with 3 kids,his wife passedaway because cancer,so i am with some friends help him,How  about u this day?are u so busy?i hope u have healthy dinner💜",en,[],[],[],1,0,1,[],[],https://twitter.com/liafrila/status/1379070077010472963,False,,0,,,,,,,,[],,,,
1373483235825516547,1373461140135579648,2021-03-21 10:54:56+07:00,2021-03-21,10:54:56,700,1371101501356007424,liafrila,liafrila,,"@BTS_KTAEHYUNG_ Sleep not well but i listen BTS song spring day with😭 because so miss my friend my fam,we can't see each other because pandemi,and my brother in law have covid and He died 😭",en,[],[],[],0,0,0,[],[],https://twitter.com/liafrila/status/1373483235825516547,False,,0,,,,,,,,[],,,,
