id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1349378543105441792,1349206628671791104,2021-01-13 22:31:29+07:00,2021-01-13,22:31:29,700,2445553597,anakbawangputi,Christyaja,,@BisnisOnlineGue Jangan pada jahat dong... Nggak ada manusia yg sempurna... Ngga ada yg ga gemeter melakukan hal yg baru... Yg pnting kalo vaksin berguna kita semua hepi  https://t.co/1UgpEYUuQu,in,[],[],['https://pbs.twimg.com/media/Ern0oI5UUAAy_eM.jpg'],0,0,1,[],[],https://twitter.com/anakbawangputi/status/1349378543105441792,False,,1,https://pbs.twimg.com/media/Ern0oI5UUAAy_eM.jpg,,,,,,,"[{'screen_name': 'BisnisOnlineGue', 'name': 'BuShan', 'id': '1169722294773530624'}]",,,,
1344687528201183237,1344687528201183232,2020-12-31 23:51:04+07:00,2020-12-31,23:51:04,700,2445553597,anakbawangputi,Christyaja,,Happy new year all... Thank you for 2020 yang sudah meluangkan waktu untuk kami full time bersama keluarga dirumah karena Pandemi Covid. Terima kasih 2020 yang sudah mengijinkan untuk merasakan derita WFH dan asiknya WFO. God bless you all... Hope 2021 will more better.  https://t.co/Vy2KUDf24K,in,[],[],['https://pbs.twimg.com/media/EqlKLenU0AAXuqW.jpg'],2,0,7,[],[],https://twitter.com/anakbawangputi/status/1344687528201183237,False,,1,https://pbs.twimg.com/media/EqlKLenU0AAXuqW.jpg,,,,,,,[],,,,
1335541227379290112,1335388507003469824,2020-12-06 18:06:56+07:00,2020-12-06,18:06:56,700,2445553597,anakbawangputi,Christyaja,,@AnakKolong_ Sumpah ini bapak bakal d umpatin berapa ratus ribu keluarga korban Covid yaa 🙄🙄,in,[],[],[],0,0,1,[],[],https://twitter.com/anakbawangputi/status/1335541227379290112,False,,0,,,,,,,,"[{'screen_name': 'AnakKolong_', 'name': 'Anak Kolong™|', 'id': '338314080'}]",,,,
1335533551551279104,1335478836650070016,2020-12-06 17:36:26+07:00,2020-12-06,17:36:26,700,2445553597,anakbawangputi,Christyaja,,@StafKhususGenZ Mulut doang gede.. liat aja bibirnya tipis.. jago ngibul pasti.. jahat banget lu Pak.. bansos itu uang rakyat untuk rakyat yg membutuhkan.. Cakep nya d hukum penjara seumur idup kalo engga kena Covid aja,in,[],[],[],0,0,0,[],[],https://twitter.com/anakbawangputi/status/1335533551551279104,False,,0,,,,,,,,[],,,,
1327796125978357760,1327564536124039168,2020-11-15 09:10:40+07:00,2020-11-15,09:10:40,700,2445553597,anakbawangputi,Christyaja,,"@artin_bayu Hahaha... Now, covid look like there are no covid in Jakarta..",en,[],[],[],1,0,0,[],[],https://twitter.com/anakbawangputi/status/1327796125978357760,False,,0,,,,,,,,"[{'screen_name': 'artin_bayu', 'name': 'Bayu Mukti', 'id': '193748857'}]",,,,
1314783888485445633,1314453990118023168,2020-10-10 11:24:41+07:00,2020-10-10,11:24:41,700,2445553597,anakbawangputi,Christyaja,,@AddinHenny @Renitha00161140 @melodieus_ @ernestprakasa Usia rentan mudah terkena Covid sis.. hahahaha,in,[],[],[],1,0,1,[],[],https://twitter.com/anakbawangputi/status/1314783888485445633,False,,0,,,,,,,,"[{'screen_name': 'AddinHenny', 'name': 'bitterhoney', 'id': '1192034933478313984'}, {'screen_name': 'Renitha00161140', 'name': 'Kang ghibah', 'id': '1283692983519330306'}, {'screen_name': 'ernestprakasa', 'name': 'Ernest Prakasa', 'id': '16882261'}]",,,,
1314588502869196800,1314453990118023168,2020-10-09 22:28:17+07:00,2020-10-09,22:28:17,700,2445553597,anakbawangputi,Christyaja,,@sevenite7 @GoldenCatto365 @ernestprakasa Lahhh kaga lihat wakilnya lagii urus surat HALAL buat suntikan covid? Hahahahaha,in,[],[],[],0,0,1,[],[],https://twitter.com/anakbawangputi/status/1314588502869196800,False,,0,,,,,,,,"[{'screen_name': 'sevenite7', 'name': 'Villainess wants a cat', 'id': '1143170104340860930'}, {'screen_name': 'GoldenCatto365', 'name': 'Aurum', 'id': '1272479092902772740'}, {'screen_name': 'ernestprakasa', 'name': 'Ernest Prakasa', 'id': '16882261'}]",,,,
1309460041154486272,1309431172292722688,2020-09-25 18:49:37+07:00,2020-09-25,18:49:37,700,2445553597,anakbawangputi,Christyaja,,"@ernestprakasa Setuju Bosss... Percuma lahhh udh PSBB.. udh lgsg aja PILKADA jalan.. demo dimana mana.. org udh dikasih tau suru PSBB, ni Covid masih aja main kejar²an ke atas grafiknya.",in,[],[],[],0,0,0,[],[],https://twitter.com/anakbawangputi/status/1309460041154486272,False,,0,,,,,,,,"[{'screen_name': 'ernestprakasa', 'name': 'Ernest Prakasa', 'id': '16882261'}]",,,,
1304835858487369728,1304649525634555904,2020-09-13 00:34:45+07:00,2020-09-13,00:34:45,700,2445553597,anakbawangputi,Christyaja,,@yudh4iko @Fahrihamzah Coba dong yaa blusukan langsung ke rs ngecekin bahwa rs udah full pasien covid beneran apa nggak kan yahh... Hahahaha,in,[],[],[],0,0,0,[],[],https://twitter.com/anakbawangputi/status/1304835858487369728,False,,0,,,,,,,,"[{'screen_name': 'yudh4iko', 'name': 'yudha_hermawan', 'id': '59425081'}, {'screen_name': 'Fahrihamzah', 'name': '#FahriHamzah2021', 'id': '120968478'}]",,,,
1303853544483647488,1303731349547696128,2020-09-10 07:31:24+07:00,2020-09-10,07:31:24,700,2445553597,anakbawangputi,Christyaja,,@infojakarta @aniesbaswedan Awas aja klo sampe PSBB TOTAL jalan tapi COVID masih naik.. geram gw...,in,[],[],[],0,0,0,[],[],https://twitter.com/anakbawangputi/status/1303853544483647488,False,,0,,,,,,,,"[{'screen_name': 'infojakarta', 'name': '@InfoJakarta', 'id': '106038219'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Baswedan', 'id': '110312278'}]",,,,
